node_count,load_scale,seed,run_id,source_manifest_hash,result_path,result_file_sha256,arrivals,completed,throughput_requests_per_ms,qpr,drained_cohort_mean_latency_ms,cost_per_completed_request,completion_rate
20,1.0,E01,E1.sche_nash.low.homogeneous.n20.E01.ae28b750c6e32908,f073a3a526f5574dbec49fbcf4bbb52b43760f964cdda08104d79bf51387af5e,C:\Users\99349\Desktop\serverless_sim_game\tmp\formal_e1_atomic_hpa_reviewer_v3_20260813\formal-runs\canonical\E1.sche_nash.low.homogeneous.n20.E01.ae28b750c6e32908\reviewer_records\E1.sche_nash.low.homogeneous.n20.E01.ae28b750c6e32908\summary.json,849947d69fe180c6f9bde75227c7a8744af86aa1ad6c02e7f3f1a9a53e6fd35e,1920,1810,1.81,0.1002735387322157,48.21767955801105,0.37435697271020374,0.9427083333333334
20,1.0,E02,E1.sche_nash.low.homogeneous.n20.E02.58d4eecf75b23724,f073a3a526f5574dbec49fbcf4bbb52b43760f964cdda08104d79bf51387af5e,C:\Users\99349\Desktop\serverless_sim_game\tmp\formal_e1_atomic_hpa_reviewer_v3_20260813\formal-runs\canonical\E1.sche_nash.low.homogeneous.n20.E02.58d4eecf75b23724\reviewer_records\E1.sche_nash.low.homogeneous.n20.E02.58d4eecf75b23724\summary.json,428678354dd2f753848f108d3048912f8798d1bc1f37a682df966b1abac27b41,1907,1533,1.533,0.03294109116901699,122.76777560339204,0.3790703242850008,0.8038804404824331
20,1.0,E03,E1.sche_nash.low.homogeneous.n20.E03.0ce7ef24c4750e0a,f073a3a526f5574dbec49fbcf4bbb52b43760f964cdda08104d79bf51387af5e,C:\Users\99349\Desktop\serverless_sim_game\tmp\formal_e1_atomic_hpa_reviewer_v3_20260813\formal-runs\canonical\E1.sche_nash.low.homogeneous.n20.E03.0ce7ef24c4750e0a\reviewer_records\E1.sche_nash.low.homogeneous.n20.E03.0ce7ef24c4750e0a\summary.json,694321217a841db4fd68e142ba757288a9b42a7e853afc9ab9b910da6cdd7484,1949,1874,1.874,0.05147435645155268,145.07577374599788,0.2509480153738244,0.961518727552591
20,1.0,E04,E1.sche_nash.low.homogeneous.n20.E04.49cbb5bd74911a4e,f073a3a526f5574dbec49fbcf4bbb52b43760f964cdda08104d79bf51387af5e,C:\Users\99349\Desktop\serverless_sim_game\tmp\formal_e1_atomic_hpa_reviewer_v3_20260813\formal-runs\canonical\E1.sche_nash.low.homogeneous.n20.E04.49cbb5bd74911a4e\reviewer_records\E1.sche_nash.low.homogeneous.n20.E04.49cbb5bd74911a4e\summary.json,771da1a6631f4934dc4b3ea9dfe000cdf3603315599794f07b72ff248b5a8ed3,1885,1218,1.218,0.02108567386641109,137.38505747126436,0.42045575722880746,0.6461538461538462
20,1.0,E05,E1.sche_nash.low.homogeneous.n20.E05.8e10b7c136527098,f073a3a526f5574dbec49fbcf4bbb52b43760f964cdda08104d79bf51387af5e,C:\Users\99349\Desktop\serverless_sim_game\tmp\formal_e1_atomic_hpa_reviewer_v3_20260813\formal-runs\canonical\E1.sche_nash.low.homogeneous.n20.E05.8e10b7c136527098\reviewer_records\E1.sche_nash.low.homogeneous.n20.E05.8e10b7c136527098\summary.json,12933f59358d43e7638ece2ab9ab12aaf4dcf24df4a18419d57595d91c23bef0,1939,1447,1.447,0.02807340577497355,136.75604699378025,0.37690065248142707,0.7462609592573491
20,1.0,E06,E1.sche_nash.low.homogeneous.n20.E06.1534bb195f4396cd,f073a3a526f5574dbec49fbcf4bbb52b43760f964cdda08104d79bf51387af5e,C:\Users\99349\Desktop\serverless_sim_game\tmp\formal_e1_atomic_hpa_reviewer_v3_20260813\formal-runs\canonical\E1.sche_nash.low.homogeneous.n20.E06.1534bb195f4396cd\reviewer_records\E1.sche_nash.low.homogeneous.n20.E06.1534bb195f4396cd\summary.json,bab80303d519087266ea0ee185051dc185dfcf015cf49928b23a2efe19924759,1918,769,0.769,0.007457073539798308,118.15994798439532,0.872745508955421,0.40093847758081336
20,1.0,E07,E1.sche_nash.low.homogeneous.n20.E07.9e5284b113b712e6,f073a3a526f5574dbec49fbcf4bbb52b43760f964cdda08104d79bf51387af5e,C:\Users\99349\Desktop\serverless_sim_game\tmp\formal_e1_atomic_hpa_reviewer_v3_20260813\formal-runs\canonical\E1.sche_nash.low.homogeneous.n20.E07.9e5284b113b712e6\reviewer_records\E1.sche_nash.low.homogeneous.n20.E07.9e5284b113b712e6\summary.json,6134791b645c6b3ebbb3234c96ab9b6feeeb310052e304333c2a0aa6c4982959,1915,1415,1.415,0.08874925043491425,36.64876325088339,0.4350432379085689,0.7389033942558747
20,1.0,E08,E1.sche_nash.low.homogeneous.n20.E08.5edb5ed9b1a4eda3,f073a3a526f5574dbec49fbcf4bbb52b43760f964cdda08104d79bf51387af5e,C:\Users\99349\Desktop\serverless_sim_game\tmp\formal_e1_atomic_hpa_reviewer_v3_20260813\formal-runs\canonical\E1.sche_nash.low.homogeneous.n20.E08.5edb5ed9b1a4eda3\reviewer_records\E1.sche_nash.low.homogeneous.n20.E08.5edb5ed9b1a4eda3\summary.json,ac4ad5c77ca2b931122767573157989f80e90f655a4ba17d03ed5c5e1cc76963,1952,1608,1.608,0.029963294714280043,138.33519900497512,0.3879393012962531,0.8237704918032787
20,1.0,E09,E1.sche_nash.low.homogeneous.n20.E09.66e9248d010419a8,f073a3a526f5574dbec49fbcf4bbb52b43760f964cdda08104d79bf51387af5e,C:\Users\99349\Desktop\serverless_sim_game\tmp\formal_e1_atomic_hpa_reviewer_v3_20260813\formal-runs\canonical\E1.sche_nash.low.homogeneous.n20.E09.66e9248d010419a8\reviewer_records\E1.sche_nash.low.homogeneous.n20.E09.66e9248d010419a8\summary.json,12a891ac310a47ed5535e891870adc26fec02e878ba3e81043ae40445b5d40a5,1931,1661,1.661,0.04480475542421866,185.4244431065623,0.1999302633837861,0.8601760745727602
20,1.0,E10,E1.sche_nash.low.homogeneous.n20.E10.d60e84f74e731fea,f073a3a526f5574dbec49fbcf4bbb52b43760f964cdda08104d79bf51387af5e,C:\Users\99349\Desktop\serverless_sim_game\tmp\formal_e1_atomic_hpa_reviewer_v3_20260813\formal-runs\canonical\E1.sche_nash.low.homogeneous.n20.E10.d60e84f74e731fea\reviewer_records\E1.sche_nash.low.homogeneous.n20.E10.d60e84f74e731fea\summary.json,4d9d850811f0624ea895e9888dee507099dd95a94efd702adb3beb2fb11851d5,1909,1369,1.369,0.023837302384655406,113.3571950328707,0.5066374060531181,0.7171293871136721
20,1.0,E11,E1.sche_nash.low.homogeneous.n20.E11.20b5e75a480c683d,f073a3a526f5574dbec49fbcf4bbb52b43760f964cdda08104d79bf51387af5e,C:\Users\99349\Desktop\serverless_sim_game\tmp\formal_e1_atomic_hpa_reviewer_v3_20260813\formal-runs\canonical\E1.sche_nash.low.homogeneous.n20.E11.20b5e75a480c683d\reviewer_records\E1.sche_nash.low.homogeneous.n20.E11.20b5e75a480c683d\summary.json,7e61b6264521c137e39be48648c1e291a7a4f73ec6bec90914d94082fe98ad9b,1936,834,0.834,0.007955774486105387,97.88489208633094,1.0709468557966126,0.43078512396694213
20,1.0,E12,E1.sche_nash.low.homogeneous.n20.E12.04348d0325dee69e,f073a3a526f5574dbec49fbcf4bbb52b43760f964cdda08104d79bf51387af5e,C:\Users\99349\Desktop\serverless_sim_game\tmp\formal_e1_atomic_hpa_reviewer_v3_20260813\formal-runs\canonical\E1.sche_nash.low.homogeneous.n20.E12.04348d0325dee69e\reviewer_records\E1.sche_nash.low.homogeneous.n20.E12.04348d0325dee69e\summary.json,5e6e8ce93d86f28749a0a0303003a065cdcb67d5d168ee3e5bfb4dfb0400b200,1931,1338,1.338,0.015713851197250238,205.62107623318386,0.41410058995177035,0.6929052304505438
20,1.0,E13,E1.sche_nash.low.homogeneous.n20.E13.07253daf45fa34f6,f073a3a526f5574dbec49fbcf4bbb52b43760f964cdda08104d79bf51387af5e,C:\Users\99349\Desktop\serverless_sim_game\tmp\formal_e1_atomic_hpa_reviewer_v3_20260813\formal-runs\canonical\E1.sche_nash.low.homogeneous.n20.E13.07253daf45fa34f6\reviewer_records\E1.sche_nash.low.homogeneous.n20.E13.07253daf45fa34f6\summary.json,2a4d1b4f48dcb0fade9adce0273319f611fb1f35ea431d5345f2447bf6331337,1866,1547,1.547,0.029338470329005304,164.98125404007757,0.31960844546652795,0.8290460878885316
20,1.0,E14,E1.sche_nash.low.homogeneous.n20.E14.8d0efe5dfd09d155,f073a3a526f5574dbec49fbcf4bbb52b43760f964cdda08104d79bf51387af5e,C:\Users\99349\Desktop\serverless_sim_game\tmp\formal_e1_atomic_hpa_reviewer_v3_20260813\formal-runs\canonical\E1.sche_nash.low.homogeneous.n20.E14.8d0efe5dfd09d155\reviewer_records\E1.sche_nash.low.homogeneous.n20.E14.8d0efe5dfd09d155\summary.json,e7205baa9cee8340a890bb917f4acfe32f71d5ec61eee2af5a2d48387c5ecc4f,1913,1878,1.878,0.13294892336664849,48.09797657082002,0.2936864818373935,0.98170412963931
