state_id,players,nodes,feasible_assignments,pure_nash_equilibria,optimal_welfare,worst_nash_welfare,best_nash_welfare,exact_poa,relative_welfare_gap,ready_order_welfare,ready_order_is_pure_nash,ready_order_termination,ready_order_inner_stable,ready_order_inner_limit_hit,ready_order_oscillated,ready_order_inner_rounds,ready_order_assignment_moves,reference_welfare,reference_absolute_shortfall,reference_normalized_shortfall,reference_exact_hit,reference_runtime_ns,exact_enumeration_runtime_ns,potential_strict_improvements,potential_max_identity_residual
p08-s009,8,3,6561,1,127.51627503927747,127.51627503927747,127.51627503927747,1.0,0.0,127.51627503927747,True,stable,True,False,False,1,0,127.51627503927747,0.0,0.0,True,2396900,561569700,52488,2.6645352591003757e-15
p08-s010,8,3,6561,368,133.09794541735167,132.50994122766744,133.09794541735167,1.0044374345368847,0.004417830702348096,132.8682053670193,True,stable,True,False,False,2,4,132.90794625718354,0.1899991601681279,0.001427513847583091,False,3719400,557069900,52488,3.552713678800501e-15
p08-s011,8,3,6561,420,139.60704975760723,139.36710704850265,139.60704975760726,1.0017216595377922,0.0017187005206483687,139.55339507418597,True,stable,True,False,False,1,0,139.5920319854122,0.015017772195022872,0.00010757173238097561,False,2783500,567836200,52488,3.608224830031759e-15
p08-s012,8,3,6561,18,135.05365457894166,134.72043935818834,134.97906354182058,1.0024733828240227,0.002467280295318079,134.72043935818837,True,stable,True,False,False,2,1,134.98788227096705,0.06577230797461198,0.0004870087239006679,False,3283300,555230100,52488,3.552713678800501e-15
p08-s013,8,3,6561,24,129.06795358588647,128.184235639881,128.87673025592804,1.0068941234590514,0.006846919947618274,128.52827138188212,True,stable,True,False,False,2,1,128.84661004289103,0.22134354299544157,0.0017149380372576497,False,3359500,564046600,52488,3.552713678800501e-15
p08-s014,8,3,6561,140,135.04945329554624,134.72910631502802,134.9692008431594,1.0023777117601387,0.0023720716574628918,134.89714173363217,True,stable,True,False,False,1,0,134.97574314037098,0.07371015517526303,0.0005458012111604297,False,3418500,552971300,52488,3.2751579226442118e-15
p08-s015,8,3,6561,84,132.00875216236204,131.71491937749033,132.00875216236204,1.0022308238600488,0.002225858362105536,131.78565518476532,True,stable,True,False,False,1,0,131.9578465624848,0.05090559987723964,0.0003856229154763096,False,3193800,562640000,52488,3.1086244689504383e-15
p08-s016,8,3,6561,108,133.33186847389234,132.5233159030794,133.2546768358853,1.006101209929008,0.00606421090522149,133.2546768358853,True,stable,True,False,False,1,0,133.31398446454622,0.017884009346119,0.0001341315437248287,False,3402100,555488300,52488,3.552713678800501e-15
p08-s017,8,3,6561,6,139.0801763558662,138.956642962337,139.08017635586623,1.000889006749844,0.0008882171188300753,138.956642962337,True,stable,True,False,False,1,0,139.02136057539548,0.058815780470723666,0.00042289118414856613,False,2972700,560665500,52488,3.552713678800501e-15
p08-s018,8,3,6561,310,125.16281489239952,124.77873528656446,125.16281489239954,1.003078085420188,0.0030686398844996907,125.01297014142213,True,stable,True,False,False,1,0,125.03974283257506,0.1230720598244659,0.0009832957171047086,False,4014500,560304400,52488,3.552713678800501e-15
p08-s019,8,3,6561,23,138.3848519144421,136.90171717213707,137.60101875910397,1.0108335729670956,0.010717464533054456,137.586045171054,True,stable,True,False,False,1,0,138.3848519144421,0.0,0.0,True,4132500,561531100,52488,3.247402347028583e-15
p08-s020,8,3,6561,1,152.24944900851392,151.55842009612175,151.55842009612175,1.0045594887565725,0.004538794175560708,151.55842009612175,True,stable,True,False,False,1,0,152.24407898684703,0.005370021666891489,3.527120591806669e-05,False,3510100,558845300,52488,3.9968028886505635e-15
p08-s021,8,3,6561,56,141.80542924107442,141.32690002045172,141.7093010868167,1.0033859740824531,0.003374547950552633,141.59985588414554,True,stable,True,False,False,1,0,141.79447883235173,0.010950408722692373,7.722136438144605e-05,False,3748700,556856200,52488,3.3306690738754696e-15
p08-s022,8,3,6561,24,125.67558334531347,124.51905958773372,125.3881331469841,1.0092879255706624,0.009202453864105146,125.09780167034403,True,stable,True,False,False,1,0,125.5653805146798,0.11020283063366776,0.0008768833825968256,False,3469600,589992500,52488,3.552713678800501e-15
p08-s023,8,3,6561,70,144.76099433137864,144.7365381089645,144.76099433137864,1.0001689706188477,0.0001689420726010398,144.74984308272337,True,stable,True,False,False,1,0,144.75952682164225,0.0014675097363863188,1.0137466540378819e-05,False,2896500,560307200,52488,3.552713678800501e-15
p08-s024,8,3,6561,6,126.39080069480944,125.36472060480693,125.6035470294879,1.0081847595164917,0.008118313076282675,125.6035470294879,True,stable,True,False,False,1,0,126.37095775557489,0.019842939234550272,0.00015699670486671086,False,3149200,563730300,52488,3.552713678800501e-15
p08-s025,8,3,6561,8,130.9386302538692,130.8084873350456,130.93475295850862,1.0009949118858799,0.0009939230200535002,130.93475295850862,True,stable,True,False,False,1,0,130.93863025386918,2.842170943040401e-14,2.1706130097205712e-16,True,3213500,559481300,52488,2.886579864025407e-15
p08-s026,8,3,6561,8,139.7767091772311,138.53828451540684,139.0669079342559,1.0089392233068004,0.008860021595257311,138.9689570352532,True,stable,True,False,False,1,0,139.70289646976485,0.07381270746626001,0.0005280758711572507,False,3498300,556893000,52488,3.3306690738754696e-15
p08-s027,8,3,6561,4,141.30028924425528,141.11665677475722,141.19458975275026,1.0013012813206819,0.0012995901882453538,141.19458975275023,True,stable,True,False,False,1,0,141.22061256625574,0.0796766779995437,0.0005638819171970169,False,4934300,554764500,52488,3.3306690738754696e-15
p08-s028,8,3,6561,134,133.41947772724944,132.566925056623,133.41947772724944,1.0064311114575697,0.006390016548927869,133.212887355913,True,stable,True,False,False,1,0,133.22279669555527,0.19668103169416895,0.0014741553110876782,False,3153100,560719500,52488,3.552713678800501e-15
p08-s029,8,3,6561,164,130.26139037805194,129.81335730117306,130.10677947981267,1.003451363451293,0.0034394925125440412,130.095865546531,True,stable,True,False,False,1,0,130.20385919324585,0.05753118480609487,0.0004416595327220493,False,3453800,561533300,52488,2.7755575615628914e-15
p08-s030,8,3,6561,84,129.63247832918802,128.56046100405956,129.25943595627203,1.0083386238409227,0.008269666205147921,128.919062790078,True,stable,True,False,False,2,1,129.56665507373273,0.06582325545528533,0.0005077682406729439,False,3506400,555864300,52488,3.219646771412954e-15
p08-s031,8,3,6561,8,142.5062782283177,141.43971392914196,141.68049142671885,1.0075407696293142,0.007484332005828871,141.6345636696103,True,stable,True,False,False,1,0,142.50627822831774,0.0,0.0,True,3483400,564486400,52488,3.552713678800501e-15
p08-s032,8,3,6561,302,145.0842965946187,144.05791763178686,145.07417293363642,1.0071247660642664,0.007074362883666565,144.34731878163,True,stable,True,False,False,1,0,145.08429659461873,0.0,0.0,True,3427400,559120600,52488,3.9968028886505635e-15
p08-s033,8,3,6561,466,135.65675933872078,135.31886618902433,135.65675933872078,1.0024970143425858,0.002490794792265067,135.54110881023595,True,stable,True,False,False,1,0,135.65403809781213,0.0027212409086416756,2.0059751699117484e-05,False,2849300,560814900,52488,3.3306690738754696e-15
p08-s034,8,3,6561,42,134.3336179160178,133.42810245503253,133.9766950337812,1.0067865422974926,0.006740795603014113,133.82714554613398,True,stable,True,False,False,1,0,134.0639202503115,0.26969766570630327,0.0020076706776029204,False,3459800,564997200,52488,3.3306690738754696e-15
p08-s035,8,3,6561,28,135.50825284214585,134.7939662210109,135.40094314925466,1.0052990993674287,0.005271166930083848,135.40094314925466,True,stable,True,False,False,2,1,135.40094314925466,0.1073096928911923,0.0007919052208295964,False,3253500,557492000,52488,3.552713678800501e-15
p08-s036,8,3,6561,2,116.35685336120129,115.47874533294952,115.47874533294952,1.007604066235046,0.007546680774581474,115.47874533294952,True,stable,True,False,False,2,1,116.35685336120129,0.0,0.0,True,3734300,570891200,52488,2.6645352591003757e-15
p08-s037,8,3,6561,152,135.0942776527876,134.53680027822247,135.0311944940195,1.0041436794498775,0.004126580224204154,134.8712633712887,True,stable,True,False,False,2,1,135.02481640300635,0.06946124978125567,0.0005141687049082968,False,3482400,562231200,52488,3.389649672058681e-15
p08-s038,8,3,6561,21,127.87567812215902,127.3880662945336,127.61190371650619,1.0038277669314644,0.0038131710016004877,127.56017448876258,True,stable,True,False,False,1,0,127.875678122159,1.4210854715202004e-14,1.1113023933782343e-16,True,3505300,559893700,52488,3.164135620181696e-15
p08-s039,8,3,6561,240,132.99431938467407,132.8021030060522,132.98180626272224,1.0014473895689222,0.0014452976601647951,132.9791870908943,True,stable,True,False,False,1,0,132.98799106202497,0.006328322649096663,4.758340565503824e-05,False,3298900,563606600,52488,2.9976021664879227e-15
p08-s040,8,3,6561,8,148.3718287121402,147.464053884655,147.68105290751242,1.006155905819565,0.006118242494984737,147.6322085914529,True,stable,True,False,False,1,0,148.37182871214023,0.0,0.0,True,3472400,559723600,52488,3.3306690738754696e-15
p08-s041,8,3,6561,8,135.45709898055634,134.33582451316647,134.8653564311225,1.0083468015434705,0.008277709147977663,134.8653564311225,True,stable,True,False,False,1,0,135.36408961908108,0.09300936147525363,0.0006866333486781988,False,3194100,559887800,52488,3.774758283725532e-15
p08-s042,8,3,6561,154,141.64297076320096,141.27424561312117,141.64297076320096,1.002609995533719,0.0026032011902393133,141.56184290307226,True,stable,True,False,False,1,0,141.61586946202226,0.027101301178703352,0.00019133530617633943,False,3481700,567282400,52488,3.3306690738754696e-15
p08-s043,8,3,6561,160,125.19965667755305,123.98984115237138,124.49143210845672,1.009757376200643,0.009663089798221265,124.17118890119454,True,stable,True,False,False,1,0,125.19965667755305,0.0,0.0,True,3627300,553978300,52488,3.552713678800501e-15
p08-s044,8,3,6561,290,128.80881855902211,128.39309883736132,128.75514960262865,1.0032378665631194,0.003227416618764372,128.50871524206303,True,stable,True,False,False,2,2,128.7123580678812,0.0964604911409026,0.0007488655840493015,False,3904800,562740600,52488,3.1086244689504383e-15
p08-s045,8,3,6561,420,139.57851332233054,138.8294365139168,139.57851332233054,1.005395662672294,0.0053667057384677395,139.57339525096825,True,stable,True,False,False,1,0,139.57339525096825,0.005118071362289811,3.666804610872004e-05,False,3114300,565222900,52488,3.552713678800501e-15
p08-s046,8,3,6561,206,134.74238707868062,133.13921178230228,134.31686026174637,1.0120413458583464,0.011898076998162359,133.92559994721296,True,stable,True,False,False,1,0,134.72756863510156,0.014818443579059704,0.00010997610997055228,False,3380200,570857600,52488,3.552713678800501e-15
p08-s047,8,3,6561,197,123.70291731281718,123.15900295120642,123.62950474374745,1.0044163589228328,0.004396940455618533,123.23357867647954,True,stable,True,False,False,1,0,123.62950474374745,0.07341256906973115,0.0005934586723131765,False,4194900,567160700,52488,3.552713678800501e-15
p08-s048,8,3,6561,2,123.49738147024442,123.08681007468056,123.08681007468056,1.0033356246320362,0.0033245352304314803,123.08681007468056,True,stable,True,False,False,2,1,123.49738147024442,0.0,0.0,True,3648100,567472600,52488,2.886579864025407e-15
p08-s049,8,3,6561,8,128.56943633744362,126.80013028276474,127.4726416818487,1.0139535034446205,0.013761482550449658,127.4726416818487,True,stable,True,False,False,1,0,128.3606056806725,0.2088306567711129,0.0016242636097665974,False,3785300,555368700,52488,2.886579864025407e-15
p08-s050,8,3,6561,146,136.4568088675482,136.00412171404164,136.429583677475,1.0033284811357288,0.0033174391022580654,136.429583677475,True,stable,True,False,False,2,1,136.429583677475,0.027225190073210115,0.00019951507219867823,False,3171800,558926900,52488,3.3306690738754696e-15
p08-s051,8,3,6561,1,135.50996679325476,135.35531354465127,135.35531354465127,1.0011425724233018,0.0011412684414530679,135.35531354465127,True,stable,True,False,False,1,0,135.50996679325476,0.0,0.0,True,3649800,554386200,52488,3.1086244689504383e-15
p08-s052,8,3,6561,1,133.85037939221093,132.79506727539055,132.79506727539055,1.0079469225662718,0.007884266907664706,132.79506727539055,True,stable,True,False,False,1,0,133.83869328713686,0.011686105074062425,8.730722413434166e-05,False,3982700,556156300,52488,3.3306690738754696e-15
p08-s053,8,3,6561,56,141.40591287276357,140.77240950931707,141.39791328642062,1.004500195497503,0.004480034466568008,140.8761204500055,True,stable,True,False,False,1,0,141.40591287276354,2.842170943040401e-14,2.0099378344933666e-16,True,3721200,560254900,52488,3.552713678800501e-15
p08-s054,8,3,6561,24,140.22611339431492,139.44771693632464,139.72383755436476,1.0055819949949107,0.005551009288843634,139.69666097715537,True,stable,True,False,False,1,0,140.17217173007413,0.05394166424079572,0.00038467631267160706,False,3697400,551738500,52488,3.552713678800501e-15
p08-s055,8,3,6561,28,152.2458526839045,152.2060405002264,152.2458526839045,1.000261567698281,0.0002614992985112916,152.23725431528928,True,stable,True,False,False,1,0,152.24134443501438,0.0045082488901186935,2.961163677462399e-05,False,2934500,556700900,52488,3.3306690738754696e-15
p08-s056,8,3,6561,37,134.97851525095243,134.69712783051608,134.82652888086363,1.0020890380141616,0.0020846830320602468,134.81868089187887,True,stable,True,False,False,2,1,134.97851525095243,0.0,0.0,True,3544900,564731300,52488,3.552713678800501e-15
p08-s057,8,3,6561,1,134.93560643303675,134.82999920466236,134.82999920466236,1.0007832621004031,0.0007826490810400335,134.82999920466236,True,stable,True,False,False,1,0,134.93560643303672,2.842170943040401e-14,2.1063165002714525e-16,True,3576600,557143300,52488,3.3306690738754696e-15
p08-s058,8,3,6561,25,129.49743713522764,128.50417378113417,128.69465140952963,1.0077294248495396,0.007670139085889838,128.69465140952963,True,stable,True,False,False,1,0,129.47843262492495,0.019004510302693234,0.0001467558796769683,False,3815700,553567600,52488,3.3306690738754696e-15
p08-s059,8,3,6561,26,139.24178268899178,139.05906178628112,139.24178268899178,1.001313980551598,0.0013122562723775141,139.17770481570474,True,stable,True,False,False,1,0,139.2225349358967,0.01924775309507254,0.0001382325960165564,False,3784200,562209500,52488,3.1086244689504383e-15
p08-s060,8,3,6561,168,140.1118405194571,139.43265236711855,140.1118405194571,1.0048710839305437,0.004847471490064655,140.1118405194571,True,stable,True,False,False,1,0,140.1118405194571,0.0,0.0,True,3106300,556878500,52488,3.9968028886505635e-15
p08-s061,8,3,6561,56,140.93904172003184,140.43263704714911,140.80523420168538,1.0036060326397824,0.0035930758908427267,140.67166184548395,True,stable,True,False,False,1,0,140.83455248192928,0.10448923810255906,0.0007413789453040383,False,3498500,574272400,52488,3.552713678800501e-15
p08-s062,8,3,6561,126,144.38316207210823,144.246435997223,144.38316207210823,1.0009478644927343,0.0009469668964374239,144.33034090598886,True,stable,True,False,False,1,0,144.38316207210823,0.0,0.0,True,3165900,566036100,52488,3.219646771412954e-15
p08-s063,8,3,6561,36,127.0569981740245,126.48674395540988,126.94595487924023,1.004508410927359,0.004488176383905821,126.77872516877949,True,stable,True,False,False,1,0,126.9569012201497,0.10009695387479667,0.0007878114178150044,False,4011600,568996300,52488,2.4980018054066022e-15
p08-s064,8,3,6561,1,137.27544180377225,137.27544180377225,137.27544180377225,1.0,0.0,137.27544180377225,True,stable,True,False,False,1,0,137.27544180377225,0.0,0.0,True,2471500,555746900,52488,3.9968028886505635e-15
p08-s065,8,3,6561,210,120.29499919997693,119.81615301529492,120.29499919997693,1.0039965077548507,0.003980599259043052,120.13478709979198,True,stable,True,False,False,2,1,120.29499919997693,0.0,0.0,True,4091600,568621500,52488,2.1371793224034263e-15
p08-s066,8,3,6561,25,127.38468185979002,126.56809702541597,127.01581909364033,1.0064517430028996,0.006410384847315118,127.01581909364033,True,stable,True,False,False,1,0,127.3629138745367,0.021767985253319466,0.00017088385303092477,False,3096600,565668100,52488,3.1086244689504383e-15
p08-s067,8,3,6561,141,130.85211302715874,130.36711346871417,130.77702380900104,1.003720260006838,0.0037064709711176593,130.69488601189133,True,stable,True,False,False,2,1,130.85211302715874,0.0,0.0,True,3256600,560744100,52488,3.164135620181696e-15
p08-s068,8,3,6561,1,133.05292756822527,132.7313299861874,132.7313299861874,1.0024229214163027,0.0024170650576099684,132.7313299861874,True,stable,True,False,False,1,0,133.05292756822527,0.0,0.0,True,3608900,564252100,52488,3.3306690738754696e-15
p08-s069,8,3,6561,44,138.1698903878435,137.43386720260514,138.1698903878435,1.005355471691365,0.005326943396801907,137.54341972955507,True,stable,True,False,False,1,0,138.15778612686074,0.012104260982766846,8.760418748824459e-05,False,3367300,561056000,52488,3.219646771412954e-15
p08-s070,8,3,6561,8,150.55193934938876,150.0738227428793,150.2166084969729,1.0031858761093106,0.00317575853606176,150.21660849697287,True,stable,True,False,False,1,0,150.53980173277765,0.012137616611113344,8.062079215695353e-05,False,3532400,558331000,52488,3.552713678800501e-15
p08-s071,8,3,6561,171,134.72291848507845,134.1323947117829,134.50743554358428,1.0044025440279691,0.004383246591863011,134.3597919570177,True,stable,True,False,False,2,1,134.537096780191,0.1858217048874451,0.0013792880007125602,False,3735000,569461300,52486,3.112093915902392e-15
p08-s072,8,3,6561,26,139.95450210047053,139.7728349323639,139.95450210047053,1.0012997315837124,0.0012980444743121802,139.95450210047053,True,stable,True,False,False,1,0,139.95450210047053,0.0,0.0,True,3583800,556717400,52488,3.3306690738754696e-15
p08-s073,8,3,6561,146,125.55158324153209,124.21494498798754,125.39481407224108,1.0107606878840047,0.010646128221044954,124.48206413285487,True,stable,True,False,False,1,0,125.55158324153209,0.0,0.0,True,4240500,567087500,52488,3.552713678800501e-15
p08-s074,8,3,6561,56,121.23851603647972,119.75322186809619,120.72790017938831,1.0124029578930205,0.01225100914247927,120.72790017938831,True,stable,True,False,False,1,0,121.23851603647972,0.0,0.0,True,4624800,555703200,52488,3.3306690738754696e-15
p08-s075,8,3,6561,334,125.82384105582392,125.27389469169768,125.82384105582392,1.0043899518369703,0.004370764391799556,125.53221045167962,True,stable,True,False,False,1,0,125.74521428164297,0.07862677418094677,0.0006248956757413139,False,2805800,567416300,52488,3.219646771412954e-15
p08-s076,8,3,6561,1,131.6441438086523,131.626028678736,131.626028678736,1.0001376257424017,0.00013760680416320854,131.626028678736,True,stable,True,False,False,1,0,131.6441438086523,0.0,0.0,True,3003900,555045400,52488,3.2751579226442118e-15
p08-s077,8,3,6561,18,139.80092359456867,139.68916479998907,139.80092359456867,1.0008000534238974,0.0007994138501095156,139.75825153084511,True,stable,True,False,False,1,0,139.80092359456867,0.0,0.0,True,3253400,563310100,52488,3.3306690738754696e-15
p08-s078,8,3,6561,56,141.2611870542117,141.009024892151,141.26118705421172,1.0017882696675164,0.0017850774676268807,141.22566355480328,True,stable,True,False,False,1,0,141.2611870542117,0.0,0.0,True,3204700,558752300,52488,3.3306690738754696e-15
p08-s079,8,3,6561,42,137.6721980294191,136.75758924992277,136.9338464633641,1.0066878100477838,0.006643380381715683,136.7614211583844,True,stable,True,False,False,1,0,137.59030036368983,0.08189766572925805,0.0005948743965848311,False,3636200,571667500,52488,3.9968028886505635e-15
p08-s080,8,3,6561,320,137.58725647329578,137.3381561095804,137.58725647329578,1.001813773905022,0.0018104900853497196,137.4358883029639,True,stable,True,False,False,2,1,137.55287887518534,0.03437759811043861,0.00024986033584520914,False,4174200,558423100,52488,3.4416913763379853e-15
p08-s081,8,3,6561,188,135.1456745008617,134.48926443332647,135.1456745008617,1.0048807618236373,0.004857055691642193,134.61284504183948,True,stable,True,False,False,1,0,135.14302755093183,0.0026469499298684696,1.9585901950946957e-05,False,3441500,577520700,52488,3.552713678800501e-15
p08-s082,8,3,6561,6,138.46775664617658,138.19848340007147,138.333909576788,1.0019484529748826,0.0019446638887433026,138.333909576788,True,stable,True,False,False,1,0,138.46775664617658,0.0,0.0,True,3661400,565064500,52488,3.3306690738754696e-15
p08-s083,8,3,6561,305,145.80930122941584,145.48997168624385,145.6946165700952,1.002194856040392,0.0021900491976815455,145.66958750102577,True,stable,True,False,False,2,1,145.8012412480424,0.008059981373435221,5.527755297828137e-05,False,3865800,555746700,52488,3.3861802251067274e-15
p08-s084,8,3,6561,1,132.72748116553737,132.15684037171866,132.15684037171866,1.0043179058474285,0.00429934169478444,132.15684037171866,True,stable,True,False,False,1,0,132.72748116553737,0.0,0.0,True,3894700,565067500,52488,3.3306690738754696e-15
p08-s085,8,3,6561,43,127.02292658249539,126.57061279998305,126.69937298209165,1.0035736082215791,0.0035608830207401795,126.6769022113227,True,stable,True,False,False,1,0,126.97663167428402,0.04629490821136528,0.0003644610422457786,False,4093500,560671400,52488,3.552713678800501e-15
p08-s086,8,3,6561,42,130.91232432733423,130.69313170896805,130.74866250090392,1.0016771548397378,0.0016743467010646622,130.69950222676965,True,stable,True,False,False,1,0,130.8857283657878,0.026595961546433955,0.0002031585771858515,False,3699900,561551800,52488,3.1086244689504383e-15
p08-s087,8,3,6561,44,132.5054627334568,130.8579671335387,131.92317392721418,1.0125899525722943,0.012433416448891203,131.7853099337557,True,stable,True,False,False,1,0,132.38159756334844,0.12386517010835973,0.0009347929327074042,False,3503300,556901300,52488,3.1086244689504383e-15
p08-s088,8,3,6561,122,117.18645842996865,116.28457740307879,116.78732693305753,1.0077558094721681,0.00769611983306789,116.70666703494614,True,stable,True,False,False,2,1,116.97574005676162,0.21071837320702969,0.0017981461000714197,False,3446900,559270700,52488,3.184952301893418e-15
p08-s089,8,3,6561,264,145.0261481933976,144.5701398488115,144.9743835413647,1.0031542360342391,0.0031443181127447863,144.61207312213855,True,stable,True,False,False,2,1,144.96195924333756,0.06418895006004277,0.00044260259863238244,False,3429600,562451800,52488,3.3861802251067274e-15
p08-s090,8,3,6561,111,121.03780444479997,120.33190811235548,120.89240302321873,1.0058662439873005,0.005832031865436095,120.73688115896732,True,stable,True,False,False,1,0,121.02958400772663,0.008220437073347853,6.79162771586528e-05,False,2863700,562000500,52488,2.609024107869118e-15
p08-s091,8,3,6561,13,135.23373552311415,134.02024713574463,134.80793207882368,1.009054515368416,0.008973266786393796,134.80793207882368,True,stable,True,False,False,2,2,135.16459145795156,0.06914406516258964,0.000511293020895452,False,3207600,567962700,52488,3.552713678800501e-15
p08-s092,8,3,6561,56,143.38715685600437,142.99429521393137,143.3871568560044,1.002747393813755,0.002739866321971428,143.19745285047097,True,stable,True,False,False,1,0,143.28980301971237,0.097353836292001,0.000678957853873677,False,3817800,558572300,52488,3.3306690738754696e-15
p08-s093,8,3,6561,28,128.5905656783711,128.3081740694683,128.4441313938803,1.0022008855706255,0.0021960523107823694,128.41876683008496,True,stable,True,False,False,2,1,128.47944242806892,0.11112325030217107,0.0008641633211266134,False,3224400,556438400,52488,3.1086244689504383e-15
p08-s094,8,3,6561,2,131.72721792937773,131.0540215705339,131.0540215705339,1.0051367852033561,0.005110533490540598,131.0540215705339,True,stable,True,False,False,2,1,131.60739003976448,0.11982788961324786,0.0009096668972200612,False,3690300,565138400,52488,3.552713678800501e-15
p08-s095,8,3,6561,7,137.17439821336202,137.02937174039857,137.17439821336205,1.0010583604895906,0.001057241546909329,137.15496901257688,True,stable,True,False,False,2,1,137.15769396640653,0.016704246955498547,0.00012177379433089726,False,3643100,571890100,52488,3.3306690738754696e-15
p08-s096,8,3,6561,232,128.66807367038024,128.07481186178921,128.66807367038024,1.0046321505373847,0.0046107926517251815,128.36941805683088,True,stable,True,False,False,3,2,128.5473567556326,0.12071691474764634,0.0009382041038159704,False,4967900,554704900,52488,3.3306690738754696e-15
p08-s097,8,3,6561,27,138.45143029995063,137.50130541918583,137.8571389421602,1.0069099335302183,0.006862514014527611,137.57370890535998,True,stable,True,False,False,1,0,138.38937705396782,0.06205324598280981,0.0004481950518558994,False,3450600,559866300,52488,3.3306690738754696e-15
p08-s098,8,3,6561,341,135.59468546668106,134.93349178015578,135.51034292442804,1.0049001450848285,0.004876250748689938,134.9334917801558,True,stable,True,False,False,1,0,135.54284784551368,0.051837621167379666,0.00038229832525491896,False,3386600,571902600,52488,3.552713678800501e-15
p08-s099,8,3,6561,151,131.98086969049467,131.32612493462838,131.98086969049467,1.0049856398046635,0.004960906511691555,131.51074426861572,True,stable,True,False,False,2,1,131.72937257838342,0.25149711211125236,0.001905557318276751,False,3797000,565691000,52488,3.1086244689504383e-15
